owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2017-2018,50351.97,51895.22
cfia-acia,2018-2019,50351.97,51272.35
cfia-acia,2020-2021,80011.24,76302.98
cfia-acia,2021-2022,111731.59,104722.10
dfo-mpo,2017-2018,342061.99,352545.93
dfo-mpo,2018-2019,342061.99,348314.54
dfo-mpo,2019-2020,48931.06,47791.22
dfo-mpo,2020-2021,130269.17,123772.38
dnd-mdn,2018-2019,2065695.29,2100573.97
dnd-mdn,2019-2020,2517802.24,2497596.62
dnd-mdn,2020-2021,2550923.00,2431961.39
dnd-mdn,2021-2022,30000.00,28072.83
