d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,427.59,439.80
10_office_management,2018-2019,1734.10,1767.33
10_office_management,2019-2020,1738.85,1724.98
10_office_management,2020-2021,1734.10,1651.42
10_office_management,2021-2022,9351.99,8498.69
10_office_management,2022-2023,38398.18,34256.14
11_defence,2018-2019,50000.00,50835.39
11_defence,2019-2020,37500.00,37200.86
11_defence,2020-2021,30000.00,28569.62
11_defence,2021-2022,30000.00,27891.77
11_defence,2022-2023,52740.48,47077.38
2_professional_services,2018-2019,3305.01,3335.89
2_professional_services,2019-2020,24944.99,24803.25
2_professional_services,2022-2023,190779.81,169345.88
3_information_technology,2017-2018,281130.17,289427.61
3_information_technology,2018-2019,536590.90,546257.77
3_information_technology,2019-2020,461679.94,457564.66
3_information_technology,2020-2021,538692.99,512823.59
3_information_technology,2021-2022,1221043.91,1117811.37
3_information_technology,2022-2023,1068335.42,952900.11
9_human_capital,2017-2018,1219586.60,1257257.90
9_human_capital,2018-2019,1169441.75,1191861.58
9_human_capital,2019-2020,1198088.54,1188153.12
9_human_capital,2020-2021,1194621.09,1137421.80
9_human_capital,2021-2022,1210467.76,1124779.85
9_human_capital,2022-2023,1233412.95,1103663.08
