normalized_vendor_name,original_vendor_name
WOLTERS KLUWER,Wolters Kluwer Canada Limited
WOLTERS KLUWER,Wolters Kluwer Ltd
WOLTERS KLUWER,WOLTERS KLUWER CANADA LIMITED
WOLTERS KLUWER,WOLTERS KLUWER LIMITED
WOLTERS KLUWER,Wolters Kluwer Canada
WOLTERS KLUWER,Wolters Kluwer CCH
WOLTERS KLUWER,Wolters Kluwer Limited
WOLTERS KLUWER,WOLTERS KLUWER
WOLTERS KLUWER,WOLTERS KLUWER LTD
WOLTERS KLUWER,Wolters Kluwer
WOLTERS KLUWER,Walters Kluwer Limited
WOLTERS KLUWER,Wolter Kluwer
WOLTERS KLUWER,WOLTERS KLUWER LTD.
