d_most_recent_category,d_fiscal_year,total
10_office_management,2017-2018,1293525.1182037196
10_office_management,2018-2019,857856.4805773513
10_office_management,2019-2020,819142.4720490145
10_office_management,2020-2021,539021.6813991731
11_defence,2017-2018,326221.2633023001
11_defence,2018-2019,626760.3059525733
11_defence,2019-2020,451828.63414052635
11_defence,2020-2021,126841.59753958824
3_information_technology,2017-2018,3053908.694510819
3_information_technology,2018-2019,2493440.259692542
3_information_technology,2019-2020,2780497.77271592
3_information_technology,2020-2021,814662.7560560452
5_transportation_and_logistics,2018-2019,27991.59
6_industrial_products_and_services,2017-2018,111957.81
6_industrial_products_and_services,2018-2019,19192.08
6_industrial_products_and_services,2019-2020,29794.41
6_industrial_products_and_services,2020-2021,204843.12392370575
9_human_capital,2017-2018,14715.75
