d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,56041.08,57522.99
it_consulting_services,2018-2019,103756.83,105153.73
it_consulting_services,2019-2020,43449.01,43603.50
it_consulting_services,2020-2021,10384.70,9935.87
it_devices_equipment,2017-2018,2728753.04,2796697.35
it_devices_equipment,2018-2019,2451216.44,2482820.62
it_devices_equipment,2019-2020,2740109.58,2685890.20
it_devices_equipment,2020-2021,710083.82,674387.67
it_devices_equipment,2021-2022,602638.13,551461.07
it_other,2017-2018,4688.92,4799.44
it_other,2018-2019,35271.57,35979.67
it_software_licensing,2017-2018,320466.73,328055.70
it_software_licensing,2018-2019,20967.07,21285.69
it_software_licensing,2019-2020,44739.85,44172.44
it_software_licensing,2020-2021,131563.06,124494.31
it_software_licensing,2021-2022,254471.18,237881.05
