d_most_recent_category,total,percentage
3_information_technology,9997494.67,0.605
10_office_management,3756647.31,0.2273
11_defence,1740326.96,0.1053
6_industrial_products_and_services,988204.49,0.0598
5_transportation_and_logistics,27991.59,0.0017
9_human_capital,14715.75,9e-4
