owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2017-2018,2064417.35,2124088.11
cfia-acia,2018-2019,5269317.02,5370293.69
cfia-acia,2019-2020,27461.70,27231.31
dfo-mpo,2017-2018,276566.37,285442.02
dnd-mdn,2017-2018,1634672.63,1685360.08
dnd-mdn,2018-2019,216088.24,218864.54
dnd-mdn,2019-2020,167911.76,168431.39
dnd-mdn,2020-2021,155000.00,148913.94
dnd-mdn,2021-2022,95299.48,86149.22
dnd-mdn,2022-2023,14594545.33,13052437.06
pc,2017-2018,3108681.84,3203375.31
pc,2018-2019,783919.66,802907.70
pc,2019-2020,347137.01,341506.01
pc,2020-2021,374040.10,356206.13
pc,2021-2022,374040.10,347754.68
pc,2022-2023,230968.01,204972.09
pwgsc-tpsgc,2017-2018,121259.46,124722.45
pwgsc-tpsgc,2018-2019,1400701.41,1422877.24
pwgsc-tpsgc,2019-2020,2007675.43,1991660.25
pwgsc-tpsgc,2020-2021,1741103.71,1658089.08
pwgsc-tpsgc,2022-2023,388716.14,346901.72
