owner_org,d_fiscal_year,total
hc-sc,2017-2018,21806050.891386997
hc-sc,2018-2019,21806050.891386997
hc-sc,2019-2020,14577195.664379254
isc-sac,2017-2018,21224022.252683364
isc-sac,2018-2019,21224022.252683364
isc-sac,2019-2020,21282170.2588551
isc-sac,2020-2021,5175172.549284437
