d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,2387049.80
1_facilities_and_construction,2018-2019,3111833.40
1_facilities_and_construction,2019-2020,2743605.51
1_facilities_and_construction,2020-2021,5237198.96
2_professional_services,2017-2018,153281.20
2_professional_services,2018-2019,215028.49
2_professional_services,2019-2020,399707.21
2_professional_services,2020-2021,394470.71
