normalized_vendor_name,original_vendor_name
REPUBLIC ARCHITECTURE,Republic Architecture Inc.
REPUBLIC ARCHITECTURE,REPUBLIC ARCHITECTURE INC.
REPUBLIC ARCHITECTURE,REPUBLIC ARCHITECTURE INCORPORATED
REPUBLIC ARCHITECTURE,Republic Architeecture Inc
REPUBLIC ARCHITECTURE,Republic Architectures Incorporated
REPUBLIC ARCHITECTURE,Republic Architecture Incorporated
REPUBLIC ARCHITECTURE,Republic Architecture Inc
REPUBLIC ARCHITECTURE,REPUBLIC ARCHITECTURE INC
REPUBLIC ARCHITECTURE,Rebuplic Architecture Inc.
REPUBLIC ARCHITECTURE,Republic Architecture
REPUBLIC ARCHITECTURE,REPUBLIC ARCHITECTURE
