owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,34172.25
dfo-mpo,2018-2019,10542.93
dfo-mpo,2019-2020,195749.8
dfo-mpo,2020-2021,21262.5
dnd-mdn,2017-2018,1614629.4833210877
dnd-mdn,2018-2019,2155259.3109357557
dnd-mdn,2019-2020,1604511.348050489
dnd-mdn,2020-2021,2196475.964165118
ec,2017-2018,29747.466844349685
ec,2018-2019,52453.262793176975
ec,2019-2020,79479.67036247335
ec,2020-2021,23199.75
nrc-cnrc,2020-2021,22125
pwgsc-tpsgc,2017-2018,655933.7639002354
pwgsc-tpsgc,2018-2019,1038395.8391603045
pwgsc-tpsgc,2019-2020,1193168.9953540124
pwgsc-tpsgc,2020-2021,3298395.9140231404
rcmp-grc,2017-2018,205848.039569378
rcmp-grc,2018-2019,70210.54425837321
rcmp-grc,2019-2020,70402.9019138756
rcmp-grc,2020-2021,70210.54425837321
