d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2022-2023,19115.98,17063.93
it_devices_equipment,2017-2018,217765.10,224291.03
it_devices_equipment,2018-2019,4698606.10,4775704.96
it_devices_equipment,2019-2020,1219427.80,1205035.25
it_devices_equipment,2020-2021,171760.00,164718.28
it_devices_equipment,2021-2022,425020.52,386030.63
it_devices_equipment,2022-2023,19454.35,17273.40
it_other,2017-2018,82975.90,85354.44
it_other,2020-2021,21470.00,20298.60
it_other,2022-2023,18611.10,16705.16
