d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,8677902.87,8943873.98
1_facilities_and_construction,2018-2019,2591483.32,2656317.79
10_office_management,2018-2019,829711.06,837726.47
10_office_management,2019-2020,34384.55,34051.01
11_defence,2017-2018,2377791.73,2444595.08
11_defence,2018-2019,4633582.19,4704072.00
11_defence,2019-2020,1253048.33,1230839.59
11_defence,2020-2021,2081762.03,1982665.14
11_defence,2021-2022,3700941.87,3446149.94
2_professional_services,2017-2018,1377.08,1420.67
3_information_technology,2017-2018,300741.00,309460.13
3_information_technology,2018-2019,4698606.10,4771225.09
3_information_technology,2019-2020,1219427.80,1204621.10
3_information_technology,2020-2021,193230.00,185435.09
3_information_technology,2021-2022,425020.52,388353.08
6_industrial_products_and_services,2021-2022,304300.00,287052.90
