owner_org,d_fiscal_year,total,total_constant_2019_dollars
atssc-scdata,2018-2019,23698.09,24053.06
atssc-scdata,2019-2020,9365.71,9383.52
cbsa-asfc,2017-2018,37279.54,38304.77
cnsc-ccsn,2017-2018,20908.96,21401.83
dfatd-maecd,2017-2018,59517.10,60927.28
dfatd-maecd,2018-2019,3830395.17,3881133.86
dfatd-maecd,2019-2020,512353.54,513618.94
dfatd-maecd,2021-2022,23870.52,22402.18
dfo-mpo,2017-2018,21955.90,22482.28
dfo-mpo,2020-2021,21470.00,20278.12
dnd-mdn,2017-2018,2377791.73,2434906.09
dnd-mdn,2018-2019,5463293.25,5535309.12
dnd-mdn,2019-2020,1253048.33,1230303.59
dnd-mdn,2020-2021,2081762.03,1974158.10
dnd-mdn,2021-2022,3440268.63,3183129.38
jus,2017-2018,10735.00,11040.74
pc,2017-2018,1377.08,1413.38
pc,2021-2022,283395.00,265901.31
pwgsc-tpsgc,2017-2018,8677902.87,8902775.72
pwgsc-tpsgc,2018-2019,2591483.32,2646191.85
rcmp-grc,2017-2018,89324.51,91529.08
rcmp-grc,2018-2019,844512.85,853722.55
rcmp-grc,2019-2020,732093.10,715314.92
rcmp-grc,2020-2021,171760.00,164336.47
rcmp-grc,2021-2022,422055.00,382169.49
ssc-spc,2017-2018,61020.00,62458.37
