owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,117472.92,120754.04
aafc-aac,2018-2019,30877.81,31496.92
aafc-aac,2019-2020,78283.39,77687.01
aafc-aac,2020-2021,4784.98,4561.88
aafc-aac,2021-2022,52426.98,47797.07
cfia-acia,2017-2018,35224.41,36310.97
cfia-acia,2018-2019,70767.35,71551.48
cfia-acia,2020-2021,32830.91,31293.10
cfia-acia,2021-2022,312969.36,288881.50
dnd-mdn,2020-2021,72313.41,68682.08
dnd-mdn,2021-2022,75678.88,70719.07
nrc-cnrc,2017-2018,31711.22,32639.45
nrc-cnrc,2018-2019,21221.65,21718.59
nrc-cnrc,2019-2020,36382.50,36282.37
phac-aspc,2017-2018,125136.18,128708.44
phac-aspc,2018-2019,269503.42,274218.15
phac-aspc,2019-2020,180207.05,178258.82
phac-aspc,2020-2021,38325620.16,36573097.76
phac-aspc,2021-2022,83547126.14,78328317.15
