d_fiscal_year,total,total_constant_2019_dollars
2017-2018,309544.74,317102.65
2018-2019,392370.22,398118.35
2019-2020,294872.94,292097.05
2020-2021,38435549.45,36551364.78
2021-2022,83988201.35,78108737.26
