owner_org,d_fiscal_year,total
aafc-aac,2017-2018,117472.92466601125
aafc-aac,2018-2019,30877.805072977324
aafc-aac,2019-2020,78283.38685154976
aafc-aac,2020-2021,4784.977324632953
cfia-acia,2017-2018,35224.411074556476
cfia-acia,2018-2019,70767.34671232877
cfia-acia,2020-2021,49613.693710428954
dnd-mdn,2020-2021,72313.40999999999
nrc-cnrc,2017-2018,31711.22186915888
nrc-cnrc,2018-2019,21221.64813084112
nrc-cnrc,2019-2020,36382.5
phac-aspc,2017-2018,125136.17889154081
phac-aspc,2018-2019,269503.42274332966
phac-aspc,2019-2020,180207.0483135495
phac-aspc,2020-2021,38325620.159368165
