d_most_recent_category,total,percentage
3_information_technology,18164080.691726588,0.7452461454800217
2_professional_services,5056144.115936978,0.20744633198584136
9_human_capital,691448.4085919566,0.028369135220598328
10_office_management,383023.71465392626,0.015714912954735673
8_security_and_protection,53706.59,0.0022035042600645556
1_facilities_and_construction,24860,0.001019970098738439
