d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4307434.91,4417992.98
2018-2019,6374718.59,6470846.68
2019-2020,7255543.22,7196304.98
2020-2021,5619121.82,5336131.34
2021-2022,5239226.46,4859531.78
