d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2021-2022,40739.40,13142.72
2_professional_services,2017-2018,352937.43,362264.29
2_professional_services,2018-2019,186608.92,189078.46
2_professional_services,2019-2020,201833.16,201672.60
2_professional_services,2020-2021,439523.90,428375.75
2_professional_services,2021-2022,321958.46,246214.85
3_information_technology,2017-2018,528925.71,542770.99
3_information_technology,2018-2019,598807.39,606449.08
3_information_technology,2019-2020,670545.66,669024.68
3_information_technology,2020-2021,842706.11,821065.74
3_information_technology,2021-2022,1004588.00,757822.30
9_human_capital,2017-2018,237343.19,243457.04
9_human_capital,2018-2019,266080.78,269476.37
9_human_capital,2019-2020,266607.91,266060.98
9_human_capital,2020-2021,266408.01,260810.18
9_human_capital,2021-2022,261892.70,199092.92
