d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,41730.18,42986.04
11_defence,2017-2018,382908.55,394739.14
11_defence,2018-2019,366201.90,373413.24
11_defence,2019-2020,323615.02,321033.55
11_defence,2020-2021,322730.83,307343.24
11_defence,2021-2022,322730.83,300051.13
11_defence,2022-2023,406337.39,363136.92
6_industrial_products_and_services,2019-2020,72770.49,71109.49
6_industrial_products_and_services,2020-2021,632410.19,602257.31
6_industrial_products_and_services,2021-2022,563104.97,525317.17
