d_most_recent_category,d_fiscal_year,total
11_defence,2017-2018,338915.5876494024
11_defence,2018-2019,3936450.448867746
11_defence,2019-2020,4038433.334758543
11_defence,2020-2021,4027399.363898547
2_professional_services,2017-2018,31956.85787671233
2_professional_services,2018-2019,82490.625
2_professional_services,2019-2020,216887.63167986454
2_professional_services,2020-2021,815623.4042145625
3_information_technology,2017-2018,49296.25
3_information_technology,2018-2019,342776.4994406652
3_information_technology,2019-2020,809340.5553795637
3_information_technology,2020-2021,1287775.5881348418
9_human_capital,2019-2020,39324
