owner_org,d_fiscal_year,total
aafc-aac,2017-2018,49296.25
dnd-mdn,2017-2018,338915.5876494024
dnd-mdn,2018-2019,3936450.448867746
dnd-mdn,2019-2020,4038433.334758543
dnd-mdn,2020-2021,4027399.363898547
esdc-edsc,2017-2018,31956.85787671233
esdc-edsc,2018-2019,82490.625
esdc-edsc,2019-2020,182706.47284680136
esdc-edsc,2020-2021,764852.1238255835
lac-bac,2018-2019,342776.4994406652
lac-bac,2019-2020,552670.4792743764
lac-bac,2020-2021,551160.4506424792
rcmp-grc,2019-2020,256670.0761051873
rcmp-grc,2020-2021,697630.1374923624
tc,2019-2020,39324
