d_fiscal_year,total,total_constant_2019_dollars
2017-2018,420168.70,433091.04
2018-2019,4361717.57,4439600.32
2019-2020,5103985.52,5057657.61
2020-2021,6290273.73,5997773.38
2021-2022,9425145.61,8817580.25
