d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,338915.59,349391.83
11_defence,2018-2019,3282445.81,3344787.16
11_defence,2019-2020,3366057.78,3339206.81
11_defence,2020-2021,3356860.90,3196808.06
11_defence,2021-2022,3356860.90,3120959.72
11_defence,2022-2023,3039301.63,2719760.52
2_professional_services,2017-2018,31956.86,32934.43
2_professional_services,2018-2019,82490.62,84169.82
2_professional_services,2019-2020,204106.97,200544.18
2_professional_services,2020-2021,901988.04,859722.21
2_professional_services,2021-2022,1034641.52,961920.70
2_professional_services,2022-2023,780711.46,699282.82
3_information_technology,2017-2018,49296.25,50860.76
3_information_technology,2018-2019,342776.50,348038.09
3_information_technology,2019-2020,808605.63,799715.98
3_information_technology,2020-2021,1325851.69,1262220.37
3_information_technology,2021-2022,4531119.15,4210154.59
3_information_technology,2022-2023,4346000.48,3888056.17
9_human_capital,2019-2020,39324.00,38426.42
