owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2018-2019,336956.02,340271.33
cbsa-asfc,2019-2020,198920.54,194669.31
cbsa-asfc,2020-2021,1961654.64,1858671.64
cbsa-asfc,2021-2022,1476215.88,1042765.36
csc-scc,2017-2018,3395993.79,3481664.30
csc-scc,2018-2019,2027681.41,2060432.94
csc-scc,2019-2020,1568820.22,1556218.91
csc-scc,2020-2021,529404.83,499813.72
csc-scc,2021-2022,14878.68,6000.72
dfo-mpo,2019-2020,26943.21,26696.16
dfo-mpo,2020-2021,39102.24,36819.37
dfo-mpo,2021-2022,16774.69,15861.50
dnd-mdn,2017-2018,104236.77,106693.85
dnd-mdn,2018-2019,200320.91,203864.23
dnd-mdn,2019-2020,99767.70,99699.88
dnd-mdn,2020-2021,55070.72,51855.58
hc-sc,2017-2018,183973.10,188735.36
hc-sc,2018-2019,148989.92,151306.93
hc-sc,2019-2020,149398.11,148137.34
hc-sc,2020-2021,148989.92,141640.29
hc-sc,2021-2022,544430.36,300156.60
nrc-cnrc,2018-2019,20828.16,21033.09
nrc-cnrc,2019-2020,15038.04,15057.51
nrc-cnrc,2021-2022,23403.37,21454.92
pc,2021-2022,148326.31,65723.99
psc-cfp,2017-2018,2315.73,2370.31
psc-cfp,2018-2019,22544.27,22908.10
pwgsc-tpsgc,2018-2019,1140088.94,1154078.66
pwgsc-tpsgc,2019-2020,736089.94,728058.28
pwgsc-tpsgc,2020-2021,31717.23,30152.63
pwgsc-tpsgc,2021-2022,31717.23,24811.27
rcmp-grc,2019-2020,31083.40,30729.56
rcmp-grc,2020-2021,65772.21,62412.30
rcmp-grc,2021-2022,430637.20,337638.56
tbs-sct,2019-2020,97559.73,95379.04
tbs-sct,2020-2021,65717.70,62436.37
tbs-sct,2021-2022,129299.16,86064.95
tc,2019-2020,7251.85,7076.35
tc,2020-2021,12939.57,12214.70
tc,2021-2022,17319.39,8041.57
vac-acc,2017-2018,20781.82,21271.69
vac-acc,2018-2019,45372.25,45818.67
