d_most_recent_category,total,percentage
10_office_management,8201174.18,0.6553
3_information_technology,3792370.23,0.303
11_defence,373006.72,0.0298
1_facilities_and_construction,103517.31,0.0083
6_industrial_products_and_services,45903.90,0.0037
