owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,61267.55,62857.04
aandc-aadnc,2018-2019,70419.52,71312.53
aandc-aadnc,2019-2020,53877.40,53773.50
aandc-aadnc,2020-2021,28278.33,27684.14
aandc-aadnc,2021-2022,28278.33,21481.36
acoa-apeca,2017-2018,5323.11,5440.25
acoa-apeca,2018-2019,14200.58,14381.80
acoa-apeca,2019-2020,14850.67,14822.34
acoa-apeca,2020-2021,46743.63,44688.52
acoa-apeca,2021-2022,72014.26,65909.12
atssc-scdata,2018-2019,672.94,679.45
atssc-scdata,2019-2020,82098.73,81930.57
atssc-scdata,2020-2021,81874.42,80154.05
atssc-scdata,2021-2022,81874.42,62195.12
cbsa-asfc,2017-2018,13027.95,13380.73
cbsa-asfc,2018-2019,11766.39,11915.26
cbsa-asfc,2019-2020,11197.95,11175.01
cbsa-asfc,2020-2021,26890.02,26966.66
cbsa-asfc,2021-2022,3115.77,2525.90
cfia-acia,2020-2021,9186.53,8683.21
cfia-acia,2021-2022,36893.05,33937.49
cic,2017-2018,1869.34,1935.60
cra-arc,2020-2021,39539.25,37947.23
csc-scc,2017-2018,49712.19,50997.79
csc-scc,2018-2019,31513.61,31923.09
csc-scc,2019-2020,59651.50,59606.17
csc-scc,2020-2021,58328.03,56404.74
csc-scc,2021-2022,52932.48,37075.51
csps-efpc,2020-2021,811.95,771.27
csps-efpc,2021-2022,2980.74,2104.02
cta-otc,2018-2019,12971.76,13097.30
cta-otc,2019-2020,50927.82,50809.60
cta-otc,2020-2021,36508.64,35741.51
cta-otc,2021-2022,36508.64,27733.44
dfatd-maecd,2020-2021,34078.03,32545.28
dfatd-maecd,2021-2022,40893.57,36600.41
dfo-mpo,2017-2018,47800.70,49201.16
dfo-mpo,2018-2019,34064.49,34499.21
dfo-mpo,2019-2020,18343.43,18309.50
dfo-mpo,2020-2021,16013.60,15677.12
dfo-mpo,2021-2022,16013.60,12164.58
dnd-mdn,2017-2018,143939.08,147640.55
dnd-mdn,2018-2019,221480.88,224291.22
dnd-mdn,2019-2020,281421.67,280884.28
dnd-mdn,2020-2021,390138.93,381046.79
dnd-mdn,2021-2022,361171.15,240922.94
ec,2017-2018,34288.21,35136.47
ec,2018-2019,45597.70,46184.94
ec,2019-2020,75246.21,75076.99
ec,2020-2021,85116.42,83359.75
ec,2021-2022,78932.70,60274.22
fcac-acfc,2017-2018,20042.77,20575.86
fcac-acfc,2018-2019,20524.65,20786.58
fcac-acfc,2019-2020,10779.63,10765.36
fcac-acfc,2020-2021,5862.94,5739.75
fcac-acfc,2021-2022,481.89,445.11
fin,2017-2018,363484.81,373228.21
fin,2018-2019,185080.13,186888.03
fin,2019-2020,702.15,701.83
ic,2021-2022,30415.08,11842.67
irb-cisr,2020-2021,9677.05,9254.93
irb-cisr,2021-2022,72135.54,54033.66
isc-sac,2019-2020,42757.51,42626.21
isc-sac,2020-2021,88652.19,86706.47
isc-sac,2021-2022,96926.99,73629.66
nrcan-rncan,2017-2018,4851.88,4991.39
nrcan-rncan,2018-2019,4122.01,4173.28
nrcan-rncan,2019-2020,6372.25,6359.20
nrcan-rncan,2020-2021,4001.08,3934.41
nrcan-rncan,2021-2022,2663.35,2023.19
pc,2017-2018,213832.15,219395.87
pc,2018-2019,192153.78,194607.90
pc,2019-2020,205639.48,205208.72
pc,2020-2021,211134.65,206675.26
pc,2021-2022,212888.50,161718.71
pco-bcp,2018-2019,36384.22,36736.33
pco-bcp,2019-2020,493208.36,492198.14
pco-bcp,2020-2021,39529.33,37363.57
pco-bcp,2021-2022,28154.09,26005.74
phac-aspc,2018-2019,2079.00,2099.12
phac-aspc,2019-2020,8454.60,8437.28
phac-aspc,2020-2021,12790.79,12522.03
phac-aspc,2021-2022,14690.13,9716.40
ppsc-sppc,2018-2019,3559.25,3611.64
ppsc-sppc,2019-2020,8514.28,8496.84
ppsc-sppc,2020-2021,8491.01,8312.60
ppsc-sppc,2021-2022,17600.56,13060.34
psic-ispc,2019-2020,269.57,269.94
psic-ispc,2020-2021,3174.01,3107.32
psic-ispc,2021-2022,3174.01,2411.11
pwgsc-tpsgc,2017-2018,25470.70,26039.29
pwgsc-tpsgc,2018-2019,26714.79,27055.34
pwgsc-tpsgc,2019-2020,55745.48,55620.41
pwgsc-tpsgc,2020-2021,62412.76,61101.33
pwgsc-tpsgc,2021-2022,36526.87,29592.95
rcmp-grc,2017-2018,205909.17,211202.83
rcmp-grc,2018-2019,290280.84,294025.12
rcmp-grc,2019-2020,398613.32,397797.54
rcmp-grc,2020-2021,414156.16,405364.94
rcmp-grc,2021-2022,442551.60,330313.26
ssc-spc,2017-2018,80229.75,82725.25
ssc-spc,2018-2019,3647.34,3694.59
ssc-spc,2019-2020,9934.24,9909.15
ssc-spc,2020-2021,13456.00,13153.59
ssc-spc,2021-2022,16476.28,12516.05
statcan,2017-2018,419313.04,430266.49
statcan,2018-2019,343769.87,348147.43
statcan,2019-2020,436668.02,435927.04
statcan,2020-2021,384115.47,375177.89
statcan,2021-2022,360887.96,277574.66
tbs-sct,2017-2018,417925.53,429128.24
tbs-sct,2018-2019,401346.52,406416.82
tbs-sct,2019-2020,384556.61,383764.92
tbs-sct,2020-2021,273072.20,269584.03
tbs-sct,2021-2022,339622.66,259574.39
tc,2017-2018,127043.21,130469.28
tc,2018-2019,137880.04,139647.92
tc,2019-2020,174979.91,174614.61
tc,2020-2021,123384.74,120951.85
tc,2021-2022,205849.87,102727.22
vac-acc,2021-2022,34240.84,0.00
