owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,61267.545706516394
aandc-aadnc,2018-2019,70419.51646503436
aandc-aadnc,2019-2020,53877.39910847476
aandc-aadnc,2020-2021,28278.330619899258
acoa-apeca,2017-2018,5323.114197080292
acoa-apeca,2018-2019,14200.578102189782
acoa-apeca,2019-2020,14850.67197296034
acoa-apeca,2020-2021,46743.62531726056
atssc-scdata,2018-2019,672.940430327869
atssc-scdata,2019-2020,82098.73250000001
atssc-scdata,2020-2021,81874.41902322407
cbsa-asfc,2017-2018,13027.95261876207
cbsa-asfc,2018-2019,11766.389431870612
cbsa-asfc,2019-2020,11197.946575659624
cbsa-asfc,2020-2021,26890.01851868672
cfia-acia,2020-2021,9186.53
cic,2017-2018,1869.3444383561646
cra-arc,2020-2021,39539.25
csc-scc,2017-2018,49712.19124863089
csc-scc,2018-2019,34117.172877473924
csc-scc,2019-2020,63006.79541002139
csc-scc,2020-2021,61674.15026589592
csps-efpc,2020-2021,811.9547918948521
cta-otc,2018-2019,12971.763075513329
cta-otc,2019-2020,50927.82452641565
cta-otc,2020-2021,36508.63774660237
dfatd-maecd,2020-2021,34078.03
dfo-mpo,2017-2018,47800.70340941995
dfo-mpo,2018-2019,34064.49301455732
dfo-mpo,2019-2020,18343.434260056965
dfo-mpo,2020-2021,16013.604391008133
dnd-mdn,2017-2018,143939.0755641549
dnd-mdn,2018-2019,226589.46747978785
dnd-mdn,2019-2020,304336.5065112147
dnd-mdn,2020-2021,444834.06426236115
ec,2017-2018,34288.209862166055
ec,2018-2019,45597.70463612292
ec,2019-2020,75246.20646545873
ec,2020-2021,85116.42439006959
fcac-acfc,2017-2018,20042.76618754278
fcac-acfc,2018-2019,20524.652019164954
fcac-acfc,2019-2020,10779.632744695415
fcac-acfc,2020-2021,5862.944284736482
fin,2017-2018,363484.81067603745
fin,2018-2019,185080.12809236947
fin,2019-2020,702.1479452054793
irb-cisr,2020-2021,9677.045310597981
isc-sac,2019-2020,58960.13352273613
isc-sac,2020-2021,141959.48754568544
nrcan-rncan,2017-2018,4851.883372681383
nrcan-rncan,2018-2019,4122.005359786625
nrcan-rncan,2019-2020,6372.253096675496
nrcan-rncan,2020-2021,4001.0779004999486
pc,2017-2018,213832.1528422107
pc,2018-2019,192153.77696497008
pc,2019-2020,205639.4814475109
pc,2020-2021,211134.64769172762
pco-bcp,2018-2019,36384.22305343511
pco-bcp,2019-2020,493208.35694656486
pco-bcp,2020-2021,39529.33
phac-aspc,2018-2019,2079
phac-aspc,2019-2020,8454.6
phac-aspc,2020-2021,12790.79134720701
ppsc-sppc,2018-2019,3559.2469052744887
ppsc-sppc,2019-2020,8514.276910656621
ppsc-sppc,2020-2021,8491.013858988159
psic-ispc,2019-2020,269.5735213581599
psic-ispc,2020-2021,3174.0108159912375
pwgsc-tpsgc,2017-2018,25470.69843373494
pwgsc-tpsgc,2018-2019,26714.792592068887
pwgsc-tpsgc,2019-2020,55745.476954847356
pwgsc-tpsgc,2020-2021,62412.75846039472
rcmp-grc,2017-2018,196120.23777481655
rcmp-grc,2018-2019,286273.19640454405
rcmp-grc,2019-2020,398076.3721631959
rcmp-grc,2020-2021,418381.33606721374
ssc-spc,2017-2018,80229.74883430255
ssc-spc,2018-2019,3647.3430656934306
ssc-spc,2019-2020,9934.236864925202
ssc-spc,2020-2021,13455.997125484453
statcan,2017-2018,419313.0402612094
statcan,2018-2019,343769.87480666395
statcan,2019-2020,436668.02177375567
statcan,2020-2021,384115.4665076209
tbs-sct,2017-2018,417925.5296223949
tbs-sct,2018-2019,401346.5163621209
tbs-sct,2019-2020,384556.6105136711
tbs-sct,2020-2021,273072.2043040534
tc,2017-2018,127043.2084356029
tc,2018-2019,219941.3183005049
tc,2019-2020,174979.9134384842
tc,2020-2021,123384.7394675342
