d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,9458.216559208175
1_facilities_and_construction,2018-2019,42882.12595679854
1_facilities_and_construction,2019-2020,18722.841260789763
1_facilities_and_construction,2020-2021,18671.685956798534
10_office_management,2017-2018,2097906.0036846027
10_office_management,2018-2019,1876526.3100306413
10_office_management,2019-2020,2002352.6213765556
10_office_management,2020-2021,2074081.1016754129
11_defence,2018-2019,23164.14849991672
11_defence,2019-2020,35471.03513017575
11_defence,2020-2021,76488.83991932384
2_professional_services,2020-2021,10733.240515603798
3_information_technology,2017-2018,127966.92545814635
3_information_technology,2018-2019,147657.727781007
3_information_technology,2019-2020,813910.2397426256
3_information_technology,2020-2021,311668.36448377086
6_industrial_products_and_services,2019-2020,14354.059055441478
6_industrial_products_and_services,2020-2021,15774.922758384668
