d_most_recent_category,total,percentage
10_office_management,8503769.24,NA
8_security_and_protection,3852844.24,NA
7_travel,733457.11,NA
9_human_capital,681206.87,NA
5_transportation_and_logistics,459015.52,NA
6_industrial_products_and_services,383339.29,NA
NA,97999.25,NA
4_medical,29550.00,NA
1_facilities_and_construction,"NA",NA
2_professional_services,"NA",NA
3_information_technology,"NA",NA
