d_vendor_name,overall_total
J M LEDRESSAY ASSOCIATES,6013046.13804878
MTC LAW,5992484.102854914
JOKINEN LAW PROFESSIONAL,4287591.779326397
KEVIN J SHORT PROFESSIONAL,4104319.4870779947
CANADIAN CORPS OF COMMISSIONAIRES,4098947.2
JOSEPH M CHAPMAN,3955489.304350862
FROST WILSON,2997876.5693440735
KELLY GREENWAY BRUCE,2936178.763475259
RICOH,2879280.4860706325
"NATHANSON SEAMAN WATTS",2872094.5210825303
ANTONIANI LAW PROFESSIONAL,2694673.932081051
MOUSSEAU DELUCA MCPHERSON PRINCE,2680713.1400531386
DONALD J FRASER,2506063.892316539
JONES COMPANY,2209082.9365626713
JOLEEN HILAND,2154400.0576
KIMBERLY MILES,2100644.07584563
DARREN ANGER LAW PROFESSIONAL,1855205.4769112815
BROTHERS ASSOCIATES LAW OFFICES,1742290.7625753589
BRADLEY LAW OFFICE,1738309.9787579337
RIOPELLE GROUP PROFESSIONAL,1694682.3013636363
RONALD J POIRIER PROFESSIONAL,1673604.5199726177
NISHA TECHONOLOGIES,1632166.54
MAKWA RESOURCING,1531583.0396694215
PUSHOR MITCHELL,1506784.4307793633
RUSNAK BALACKO KACHUR RUSNAK,1354538.484239268
ROBERT S KRASKA BARRISTER SOLICITOR,1341202.8043373495
JABOUR SUDEYKO LUCKY BARRISTERS,1315821.7316803501
FINDLAY LAW OFFICE,1300822.0346330777
PARTNERS IN CREDIT,1299500
DAIGLE AND ASSOCIE E S,1269194.8600219057
IRON MOUNTAIN,1253716.0858031088
MCNICOL BOURCIER,1237651.707853339
INSIGHT LAW,1183320.0049917898
SONIA CYR,1175904.3175868373
DAMIEN R FROST,1164453.6050109528
QUON FERGUSON LEGAL P C,1163282.8847480833
A K GHOSH PROFESSIONAL,1158198.1768510407
LAW OFFICE OF TILTON T DONIHEE,1157712.2194633079
LEIGH D VAN GORDER BARRISTER,1090356.3168495803
WELLS LAMEY MAILMAN BRYSON,1081720.4926396494
V G FINDLATER PROFESSIONAL,1068316.5215143422
MILLS LAW,1032881.3100313899
MELINA RAWLUK PROFESSIONAL CORPORAT,1015314.093094435
BURCHELL MACDOUGALL,1012297.8128265893
DONEY LAW OFFICE,1007053.1150246306
GLENDON J ABBOTT Q C,973349.8290384554
BELL CANADA,962931.48
JOHN FREDERICK HANBIDGE,955377.3624444901
ARNOT HEFFERNAN SLOBODIAN,949220.2418491521
BRENDA LAWSON,921817.4063691129
SHIRTLIFF HINDS PROFESSIONAL,898447.0950910093
EVANS ADAMS,890163.6072289157
LEXISNEXIS CANADA,882555.0032456272
AZAM MURJI,878567.2132968238
SYLVIA MENDES ROUX,869972.3437004405
EXCEL HUMAN RESOURCES,868883.2027835051
GILLESPIE COMPANY,854774.417201281
ERWIN REINHARD SCHULZ,841040.9607009857
STEWART MCKELVEY,814921.5632514833
VOLODYMYR FEDORCHUK,796216.6521193867
WYRZYKOWSKI ROBB,795045.5311696009
JENNIFER BRISCOE PROFESSIONAL,759961.4400000001
LEO PISCES SERVICES GROUP,759953.9065419177
PAUL A BAILEY PROFESSIONAL CORPORA,750588.4323064047
NICHOLAS ALEXANDER,747401.4
MARK MILLER,745039.3853176341
ALTIS HUMAN RESOURCES,743975.9025906736
MICHAEL S MANDELCORN,730808.049922049
JAMES E FARENHOLTZ LAW,711427.0721796277
BOW VALLEY COUNSEL,703978.2373856257
CLIFFE TOBIAS,687644.0620032841
JOHN DICKSON PROFESSIONAL,685669.0599999999
MICHAEL K SMITH LAW OFFICE,680249.4647528447
EMM LAW,674299.967196057
RYAN IANNETTI LAW OFFICE,673807.4310131434
WALLACE KLEIN PARTNERS IN LAW,662222.5900000001
DAMIEN FROST AND ASSOCIATES,661048.4205969332
GEORGES U CYR,648270.7977272727
LAW OFFICES OF MARK KLASSEN,643644.0415005477
C R BOND PROFESSIONAL,636596.3084703585
MCCOY LAW,636449.3888732839
MIKE DUNN ENTERPRISES,632852.6169879517
STEWART PILON LEGAL PROFESSIONAL,625237.6383680175
TIMOTHY S MCCANN,603386.8825123153
CARSWELL,603345.73
XEROX,581680.662369092
ROBIN A BELLOWS LL B,578584.4389955851
NORTHERN MICRO,570880.11
SIERRA SYSTEMS GROUP C R 131178,564962.9619672131
FRANCES BRENNAN LAW,550471.4023552894
JESSICA LATHAM DIXON,537064.1272727273
HUGH ROBICHAUD LAW,535805.7908991227
CHANDER G CHADDAH,525656.6300547646
THOMPSON LEROSE BROWN,521617.8858844377
DONNELLY MURPHY LAWYERS,519284.933493678
PAUL D SYRDUK LAW OFFICE,515913.4776998905
LEIS FISCHER,508561.36000000004
REBECCA REDMOND MACLEAN LAW OFFICE,505313.4272727273
PETER WENGLOWSKI PROFESSIONAL,505151.65705296287
JULIEN CORMIER PROFESSIONAL,486239.41462212487
