d_fiscal_year,total,total_constant_2019_dollars
2017-2018,28976916.88,29731779.43
2018-2019,33638650.68,34067734.46
2019-2020,35746019.93,35675671.05
2020-2021,34060423.59,33308039.68
2021-2022,32712908.25,24506438.24
