owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2018-2019,5038.75,5081.72
cbsa-asfc,2019-2020,119150.54,117660.29
cbsa-asfc,2020-2021,87251.39,83184.43
cbsa-asfc,2021-2022,28675.34,26177.95
dnd-mdn,2019-2020,17264.07,16893.47
opc-cpvp,2019-2020,1903.77,1858.42
opc-cpvp,2020-2021,9709.23,9265.77
ssc-spc,2017-2018,517293.40,533323.85
ssc-spc,2018-2019,330544.79,336714.89
ssc-spc,2019-2020,441889.17,436241.41
ssc-spc,2020-2021,1178844.90,1124289.01
ssc-spc,2021-2022,1695391.15,1577939.24
