d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,453094.95,465015.87
1_facilities_and_construction,2018-2019,1082261.62,1098967.38
1_facilities_and_construction,2019-2020,1093657.91,1082626.74
1_facilities_and_construction,2020-2021,1496457.83,1420891.34
1_facilities_and_construction,2021-2022,1737361.44,1608844.16
10_office_management,2017-2018,25544.95,26195.70
10_office_management,2018-2019,48587.54,49272.88
10_office_management,2019-2020,36385.51,36078.46
10_office_management,2020-2021,16067.71,15275.09
10_office_management,2021-2022,16067.71,14917.98
2_professional_services,2017-2018,192227.76,197145.36
2_professional_services,2018-2019,135208.52,137311.21
2_professional_services,2019-2020,97009.52,96183.17
2_professional_services,2020-2021,80693.75,76732.10
2_professional_services,2021-2022,52101.45,47575.68
6_industrial_products_and_services,2019-2020,64627.45,63598.29
6_industrial_products_and_services,2020-2021,51779.42,49225.16
6_industrial_products_and_services,2021-2022,83279.42,77292.40
