owner_org,d_fiscal_year,total
aafc-aac,2019-2020,7179.465061559507
aafc-aac,2020-2021,7799.121272229822
cbsa-asfc,2017-2018,1668.7198214285715
cbsa-asfc,2018-2019,8230.847767857143
cbsa-asfc,2019-2020,10699.128944805196
cbsa-asfc,2020-2021,16000.38346590909
cfia-acia,2017-2018,7628.246733576641
csc-scc,2017-2018,25544.948160657237
csc-scc,2018-2019,48587.54100410772
csc-scc,2019-2020,36385.51497946143
csc-scc,2020-2021,16067.708146964858
dfo-mpo,2017-2018,134369.34142261045
dfo-mpo,2018-2019,106907.95016976308
dfo-mpo,2019-2020,103159.21177265594
dfo-mpo,2020-2021,87003.44526405608
dnd-mdn,2017-2018,424804.14869143197
dnd-mdn,2018-2019,840978.6849440594
dnd-mdn,2019-2020,840535.2196735762
dnd-mdn,2020-2021,1289803.2269939682
ec,2018-2019,23504
ec,2020-2021,29400
nrc-cnrc,2020-2021,772.8426395939085
nrcan-rncan,2017-2018,23876.480231724796
nrcan-rncan,2018-2019,21905.367188246535
nrcan-rncan,2019-2020,35222.04620919227
nrcan-rncan,2020-2021,17946.990054744525
pc,2019-2020,27012.39728457674
pc,2020-2021,55490.87013583266
pwgsc-tpsgc,2018-2019,197.98918114143922
pwgsc-tpsgc,2019-2020,20595.207624528102
pwgsc-tpsgc,2020-2021,25391.917620621778
rcmp-grc,2017-2018,52975.77338809035
rcmp-grc,2018-2019,215745.29873685326
rcmp-grc,2019-2020,210892.2067456929
rcmp-grc,2020-2021,99322.2022587269
