owner_org,d_fiscal_year,total
dfatd-maecd,2017-2018,40924.069768315596
dfatd-maecd,2018-2019,439331.92545397626
dfatd-maecd,2019-2020,440535.57456480904
dfatd-maecd,2020-2021,439331.92545397626
dnd-mdn,2017-2018,19904.7972972973
hc-sc,2018-2019,222804.28911027816
hc-sc,2019-2020,2060965.4583387827
hc-sc,2020-2021,1738314.7699543564
irb-cisr,2020-2021,86614.5
lac-bac,2020-2021,14110.57090909091
nrc-cnrc,2017-2018,24860
nrc-cnrc,2018-2019,24860
nrc-cnrc,2019-2020,24860
nrc-cnrc,2020-2021,24860
ssc-spc,2018-2019,24995.6
