d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1189623.32,1220450.36
2018-2019,4655873.68,4720815.20
2019-2020,8334013.28,8250780.08
2020-2021,9697900.39,9219664.04
2021-2022,19086290.53,13581480.26
