d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1298376.96,1335553.86
2018-2019,1023655.90,1036719.30
2019-2020,2496042.82,2488454.75
2020-2021,4840736.37,4722840.04
2021-2022,1750346.97,1329634.31
