d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,648950.49,669010.25
2_professional_services,2018-2019,659353.46,671886.57
2_professional_services,2019-2020,3403358.25,3352989.22
2_professional_services,2020-2021,13138370.12,12497255.14
2_professional_services,2021-2022,7478850.89,6943071.38
2_professional_services,2022-2023,10979856.45,9809753.29
3_information_technology,2020-2021,199619.73,190482.31
3_information_technology,2021-2022,193535.52,182151.04
3_information_technology,2022-2023,29012.97,25735.35
9_human_capital,2022-2023,17471.04,15483.93
