owner_org,d_fiscal_year,total
aandc-aadnc,2020-2021,40000
cbsa-asfc,2020-2021,25057.222947761195
cfia-acia,2018-2019,5242.268041237114
cfia-acia,2019-2020,182738.8113150438
cfia-acia,2020-2021,294152.9839175075
cra-arc,2020-2021,56782.96000000001
csc-scc,2019-2020,156881.96
csc-scc,2020-2021,1215093.0891780823
ec,2020-2021,40290.74134961155
feddevontario,2019-2020,52576.387337962966
feddevontario,2020-2021,95474.53422067902
fin,2017-2018,639157.5927585046
fin,2018-2019,639157.5927585046
fin,2019-2020,640908.7094509936
fin,2020-2021,639157.5927585046
hc-sc,2019-2020,31168.11614948716
hc-sc,2020-2021,652234.2180821312
ic,2020-2021,70666.3358778626
infc,2020-2021,38081.428436018956
isc-sac,2020-2021,58945.721835416494
nrcan-rncan,2020-2021,14039.41
ocol-clo,2020-2021,0
pch,2020-2021,23100.620853080567
phac-aspc,2019-2020,26170.258486113635
phac-aspc,2020-2021,270707.5712946811
ps-sp,2019-2020,4386.597222222222
ps-sp,2020-2021,687429.8457971748
pwgsc-tpsgc,2019-2020,1315780.2395496662
pwgsc-tpsgc,2020-2021,8739035.965291485
statcan,2019-2020,926600
tc,2018-2019,5160.699493670886
tc,2019-2020,24530.078112773303
tc,2020-2021,75313.05604142693
tsb-bst,2020-2021,243364.27755390172
