d_fiscal_year,total,total_constant_2019_dollars
2017-2018,289700.04,298919.30
2018-2019,356635.52,364129.07
2019-2020,1006315.95,997075.22
2020-2021,683518.14,652663.20
2021-2022,1090944.87,1014404.20
2022-2023,669418.93,600765.73
