normalized_vendor_name,original_vendor_name
LAKESHORE HELICOPTERS,lakeshore helicopters ltd
LAKESHORE HELICOPTERS,LAKESHORE HELICOPTERS LTD.
LAKESHORE HELICOPTERS,LAKESHORE HELICOPTERS LTD
