d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,17241430.67,17689344.52
1_facilities_and_construction,2018-2019,695562.90,706379.93
1_facilities_and_construction,2019-2020,291564.72,291972.38
10_office_management,2017-2018,807.10,829.08
11_defence,2017-2018,15730509.09,16138334.00
6_industrial_products_and_services,2017-2018,74516.63,76457.50
6_industrial_products_and_services,2018-2019,17791.72,18088.21
6_industrial_products_and_services,2020-2021,36688.84,34914.11
