owner_org,d_fiscal_year,total,total_constant_2019_dollars
ps-sp,2019-2020,24860.00,24816.04
ssc-spc,2017-2018,315542.87,323807.01
ssc-spc,2018-2019,604599.13,613090.91
ssc-spc,2019-2020,667625.93,661760.69
ssc-spc,2020-2021,1624448.37,1544157.12
ssc-spc,2021-2022,1760978.10,1633537.30
