d_fiscal_year,total,total_constant_2019_dollars
2017-2018,9892032.68,10145601.29
2018-2019,9492072.17,9629917.05
2019-2020,12703272.37,12595830.83
2020-2021,9945162.39,9457103.75
2021-2022,7496085.77,6958557.35
