d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,6203556.27,6397524.72
11_defence,2018-2019,32352758.02,33003406.59
11_defence,2019-2020,5832182.02,5804985.65
11_defence,2020-2021,837240.00,788910.95
11_defence,2021-2022,1359154.93,1237115.25
11_defence,2022-2023,7283407.51,6493325.76
4_medical,2019-2020,12430.45,12146.72
4_medical,2020-2021,283569.55,270049.15
7_travel,2017-2018,271095.35,279948.34
7_travel,2019-2020,4249820.00,4152817.22
7_travel,2022-2023,1361732.87,1230004.73
