owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2021-2022,5103.09,4668.36
cic,2021-2022,3289.64,2987.63
dfatd-maecd,2020-2021,17458.21,16483.08
dfatd-maecd,2021-2022,244569.17,227259.88
dfo-mpo,2021-2022,928868.11,877856.01
dnd-mdn,2021-2022,123640.13,114716.33
ec,2020-2021,3756.72,3537.40
ec,2021-2022,38088.99,35363.53
nrcan-rncan,2021-2022,17740.01,16454.26
pc,2021-2022,77942.31,72365.15
pch,2020-2021,5003.99,4711.85
pch,2021-2022,29267.19,27017.78
pwgsc-tpsgc,2020-2021,48866.00,46013.11
pwgsc-tpsgc,2021-2022,446856.78,414810.84
rcmp-grc,2021-2022,49182.42,45166.73
tc,2020-2021,15344.51,14448.67
tc,2021-2022,229797.24,213147.23
