owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,293737.93,302126.64
dfo-mpo,2019-2020,757052.34,741787.42
dfo-mpo,2020-2021,815693.09,774583.53
dfo-mpo,2021-2022,1372994.76,1271990.31
ec,2018-2019,21855.75,22059.92
ec,2019-2020,39768.75,39246.20
ec,2020-2021,13652.10,12974.96
pwgsc-tpsgc,2019-2020,143359.41,141783.22
pwgsc-tpsgc,2020-2021,64820.30,61729.71
pwgsc-tpsgc,2021-2022,64820.30,60265.09
rcmp-grc,2017-2018,10290.00,10614.54
rcmp-grc,2020-2021,10285.72,9691.98
rcmp-grc,2021-2022,27514.29,25889.04
tc,2017-2018,27710.99,28550.85
