d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2018-2019,624897.00,630897.43
0_other,2020-2021,10447.50,9895.34
0_other,2022-2023,996579.76,884435.16
1_facilities_and_construction,2017-2018,12792783.17,13186035.28
1_facilities_and_construction,2018-2019,9348871.22,9523469.77
1_facilities_and_construction,2019-2020,2750654.53,2718929.72
1_facilities_and_construction,2020-2021,4430641.77,4219688.31
1_facilities_and_construction,2021-2022,4206299.05,3901621.58
1_facilities_and_construction,2022-2023,11953555.59,10749432.14
10_office_management,2017-2018,2661649.49,2741901.85
10_office_management,2018-2019,5816436.93,5925472.92
10_office_management,2019-2020,1945528.47,1929668.46
10_office_management,2020-2021,2067401.97,1965365.66
10_office_management,2021-2022,1903065.26,1763464.62
10_office_management,2022-2023,2246094.16,2006705.96
2_professional_services,2017-2018,25231410.59,26005060.68
2_professional_services,2018-2019,25080592.13,25541404.91
2_professional_services,2019-2020,22004163.95,21793505.21
2_professional_services,2020-2021,23316839.75,22194756.07
2_professional_services,2021-2022,23779361.92,22049723.02
2_professional_services,2022-2023,42297974.83,37856855.12
3_information_technology,2017-2018,23034520.75,23739606.17
3_information_technology,2018-2019,21956924.08,22373299.75
3_information_technology,2019-2020,15123766.06,14983668.02
3_information_technology,2020-2021,25032460.77,23740745.61
3_information_technology,2021-2022,15413952.37,14309942.61
3_information_technology,2022-2023,17209356.27,15370846.83
4_medical,2017-2018,1537750.29,1584481.20
4_medical,2018-2019,1208212.18,1231385.13
4_medical,2019-2020,1620402.13,1607653.00
4_medical,2020-2021,1937203.59,1846387.82
4_medical,2021-2022,4180520.34,3886015.74
4_medical,2022-2023,3293477.31,2947330.72
5_transportation_and_logistics,2017-2018,3441565.44,3541891.77
5_transportation_and_logistics,2018-2019,3425924.94,3461375.67
5_transportation_and_logistics,2019-2020,1716497.16,1682751.02
5_transportation_and_logistics,2020-2021,455196.49,432274.51
5_transportation_and_logistics,2021-2022,751957.70,694125.88
5_transportation_and_logistics,2022-2023,934579.61,831242.85
6_industrial_products_and_services,2017-2018,4716249.41,4855055.95
6_industrial_products_and_services,2018-2019,5752416.09,5844993.45
6_industrial_products_and_services,2019-2020,4588619.85,4525973.33
6_industrial_products_and_services,2020-2021,5782467.10,5483465.88
6_industrial_products_and_services,2021-2022,6692737.95,6160319.81
6_industrial_products_and_services,2022-2023,9649186.89,8620087.64
7_travel,2017-2018,88209.72,90936.38
7_travel,2018-2019,21992.01,22579.13
7_travel,2021-2022,33205.06,30016.85
7_travel,2022-2023,47757.79,42466.33
8_security_and_protection,2017-2018,1452501.62,1497351.09
8_security_and_protection,2018-2019,1521997.41,1551421.02
8_security_and_protection,2019-2020,1606936.32,1593809.91
8_security_and_protection,2020-2021,1694376.12,1614317.04
8_security_and_protection,2021-2022,1769837.68,1643837.50
8_security_and_protection,2022-2023,3404916.59,3051669.85
9_human_capital,2017-2018,1383509.33,1425502.43
9_human_capital,2018-2019,846779.08,863720.61
9_human_capital,2019-2020,756262.04,744757.61
9_human_capital,2020-2021,595473.44,565951.50
9_human_capital,2021-2022,1471404.94,1362067.51
9_human_capital,2022-2023,1224328.09,1094399.35
