d_fiscal_year,total,total_constant_2019_dollars
2017-2018,76280050.41,78224788.30
2018-2019,75495450.00,76618229.42
2019-2020,51970602.43,51408953.63
2020-2021,65073427.17,61740935.60
2021-2022,58374800.20,54028656.16
