d_fiscal_year,total,total_constant_2019_dollars
2017-2018,529039.81,545236.21
2018-2019,979953.00,996215.23
2019-2020,736700.02,730758.98
2020-2021,1334559.66,1265963.61
2021-2022,1146695.75,1055621.01
2022-2023,1201645.45,1075161.72
