d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,655786.00,675543.01
2_professional_services,2018-2019,887836.51,904065.26
2_professional_services,2019-2020,890268.94,883124.44
2_professional_services,2020-2021,887836.51,846440.66
2_professional_services,2021-2022,887836.51,830802.82
3_information_technology,2018-2019,15331.63,15584.60
3_information_technology,2019-2020,23488.72,23231.71
3_information_technology,2020-2021,248976.59,236514.21
3_information_technology,2021-2022,389421.68,354829.63
9_human_capital,2018-2019,253358.74,255519.45
9_human_capital,2020-2021,72310.00,68974.97
9_human_capital,2021-2022,8612.55,7831.13
