owner_org,d_fiscal_year,total
aafc-aac,2017-2018,48043.8
aafc-aac,2018-2019,51126.600000000006
aafc-aac,2019-2020,51120.04
aandc-aadnc,2017-2018,50242.5
acoa-apeca,2017-2018,27447.05
acoa-apeca,2018-2019,57463.2
cbsa-asfc,2019-2020,89260.12
cbsa-asfc,2020-2021,91270.67
cfia-acia,2017-2018,2045003.61
cfia-acia,2018-2019,1099256.8499999999
csc-scc,2017-2018,79187.42
csc-scc,2018-2019,445792.22
csc-scc,2019-2020,44738.659999999996
csc-scc,2020-2021,77125.77
dfo-mpo,2017-2018,335671.92
dfo-mpo,2018-2019,211989.25
dfo-mpo,2019-2020,50224.85
dnd-mdn,2017-2018,202614.3475
dnd-mdn,2018-2019,280743.23000000004
dnd-mdn,2020-2021,220896.95137931034
esdc-edsc,2017-2018,188963.92
esdc-edsc,2018-2019,25563.3
esdc-edsc,2019-2020,27992.149999999998
esdc-edsc,2020-2021,81556.23
hc-sc,2017-2018,27490.750000000004
hc-sc,2018-2019,134654.94
ic,2017-2018,49148.4
ic,2018-2019,70890.21
ic,2019-2020,47834.03999999999
nrc-cnrc,2017-2018,27012.65
nrc-cnrc,2019-2020,334577.18
nrc-cnrc,2020-2021,25302.960000000003
pbc-clcc,2018-2019,27507.03
pc,2017-2018,494757.36921052635
pc,2018-2019,187896.57
pc,2019-2020,150608.99
pc,2020-2021,27067.95
phac-aspc,2018-2019,27516.629999999997
pwgsc-tpsgc,2020-2021,24582.02
rcmp-grc,2017-2018,2492283.256591633
rcmp-grc,2018-2019,763108.3142324394
rcmp-grc,2019-2020,2481357.56335201
rcmp-grc,2020-2021,1386012.8974449737
ssc-spc,2017-2018,656203.1299999999
ssc-spc,2018-2019,703508.93
ssc-spc,2019-2020,141502.52
tc,2017-2018,105215.92
