d_most_recent_category,d_fiscal_year,total
11_defence,2017-2018,202614.3475
11_defence,2018-2019,280743.23000000004
11_defence,2020-2021,220896.95137931034
3_information_technology,2017-2018,27503.74
5_transportation_and_logistics,2017-2018,6574046.705802159
5_transportation_and_logistics,2018-2019,3806274.0442324392
5_transportation_and_logistics,2019-2020,3419216.11335201
5_transportation_and_logistics,2020-2021,1712918.4974449738
6_industrial_products_and_services,2017-2018,25121.25
