d_fiscal_year,total,total_constant_2019_dollars
2017-2018,6829286.04,7030543.40
2018-2019,4087017.27,4134479.53
2019-2020,3419216.11,3365785.62
2020-2021,1933815.45,1835023.24
2021-2022,1977761.39,1845820.72
