owner_org,d_fiscal_year,total,total_constant_2019_dollars
atssc-scdata,2019-2020,119322.00,117284.22
cic,2021-2022,4705.75,4387.36
dnd-mdn,2021-2022,15242.55,13859.60
feddevontario,2019-2020,10943.84,10696.02
feddevontario,2020-2021,39945.02,38082.56
feddevontario,2021-2022,29110.62,27502.51
fja-cmf,2021-2022,14690.00,13712.89
nrc-cnrc,2018-2019,61790.54,62908.28
nrc-cnrc,2019-2020,63583.43,63073.16
nrc-cnrc,2020-2021,102169.23,97571.17
nrc-cnrc,2021-2022,121085.56,113393.50
opc-cpvp,2020-2021,8464.26,8027.85
opc-cpvp,2021-2022,30627.24,28925.31
pwgsc-tpsgc,2017-2018,7024.89,7239.03
pwgsc-tpsgc,2018-2019,97284.40,98711.43
pwgsc-tpsgc,2019-2020,2326963.61,2292326.28
pwgsc-tpsgc,2020-2021,4786232.67,4562736.63
pwgsc-tpsgc,2021-2022,5380426.47,5014128.24
tc,2021-2022,18317.96,17017.24
