d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2192148.76,2248235.89
2018-2019,2163122.56,2197143.51
2019-2020,1889098.26,1872168.41
2020-2021,1863460.74,1771115.84
2021-2022,1988614.79,1840933.56
