d_fiscal_year,total,total_constant_2019_dollars
2017-2018,20654.77,21302.58
2018-2019,123059.46,125149.03
2019-2020,440615.96,435218.52
2020-2021,498692.39,475871.34
2021-2022,572579.72,525401.11
2022-2023,1926061.18,1714754.90
