d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2137134.69,2190398.72
2018-2019,6911410.52,7015521.64
2019-2020,11621912.28,11501784.21
2020-2021,9152454.81,8701898.15
2021-2022,3355515.34,3129542.26
