d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,2137134.69
1_facilities_and_construction,2018-2019,6911410.52
1_facilities_and_construction,2019-2020,11621912.28
1_facilities_and_construction,2020-2021,9152454.81
