owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,1646084.16,1694172.84
dnd-mdn,2018-2019,4085898.56,4158322.34
dnd-mdn,2019-2020,6590949.23,6541695.41
dnd-mdn,2020-2021,3236200.29,3083499.85
dnd-mdn,2021-2022,2123637.69,1980291.16
pc,2017-2018,225246.00,232432.02
pc,2018-2019,631695.75,642059.49
pc,2019-2020,4263134.80,4210981.41
pc,2020-2021,5916254.52,5640405.98
pc,2021-2022,1231877.65,1173743.46
pwgsc-tpsgc,2017-2018,265804.53,273129.33
pwgsc-tpsgc,2018-2019,2193816.20,2233965.10
pwgsc-tpsgc,2019-2020,767828.26,754412.34
