owner_org,d_fiscal_year,total,total_constant_2019_dollars
cer-rec,2021-2022,362934.78,275151.60
cnsc-ccsn,2017-2018,206269.08,211555.86
cnsc-ccsn,2018-2019,341446.76,346689.21
cnsc-ccsn,2019-2020,163572.31,163432.36
cnsc-ccsn,2021-2022,221544.36,136591.63
dfatd-maecd,2018-2019,1314406.47,1334251.31
dfatd-maecd,2019-2020,96647.53,96991.17
dfatd-maecd,2021-2022,266242.28,152889.48
dfo-mpo,2018-2019,521668.65,529234.78
dfo-mpo,2019-2020,664737.43,658295.83
dfo-mpo,2020-2021,122118.37,115725.88
dnd-mdn,2017-2018,4370074.81,4484259.97
dnd-mdn,2018-2019,4691249.70,4761104.59
dnd-mdn,2019-2020,5653933.49,5609371.90
dnd-mdn,2020-2021,7057212.85,6710312.75
dnd-mdn,2021-2022,6525528.72,5078157.07
ec,2021-2022,209397.35,158501.93
elections,2018-2019,397062.94,400969.64
esdc-edsc,2020-2021,197820.25,186881.59
esdc-edsc,2021-2022,535690.24,499849.04
fin,2017-2018,129156.86,132503.74
fin,2018-2019,129156.86,131165.44
fin,2019-2020,116939.02,115952.17
fin,2020-2021,116619.51,110866.71
fin,2021-2022,41766.89,33037.98
iaac-aeic,2020-2021,84055.05,80048.14
ic,2017-2018,134973.42,138471.02
ic,2018-2019,134973.42,137072.46
ic,2019-2020,11093.71,11133.15
ic,2020-2021,6109.56,5752.87
ic,2021-2022,71935.18,56272.34
jus,2020-2021,79608.99,74961.26
jus,2021-2022,337875.36,264307.95
nrcan-rncan,2017-2018,190207.54,194691.13
nrcan-rncan,2018-2019,1126429.14,1143596.18
nrcan-rncan,2019-2020,1034849.40,1028749.78
nrcan-rncan,2020-2021,594652.11,562916.34
nrcan-rncan,2021-2022,2795896.90,2140197.84
osfi-bsif,2018-2019,87729.70,88772.62
osfi-bsif,2019-2020,158955.80,157614.37
osfi-bsif,2020-2021,158521.49,150701.67
osfi-bsif,2021-2022,158521.49,124005.75
pwgsc-tpsgc,2017-2018,41695.05,42775.50
ssc-spc,2017-2018,630042.11,646451.21
ssc-spc,2018-2019,556659.09,565055.15
ssc-spc,2019-2020,634033.56,627900.42
ssc-spc,2020-2021,906789.47,861489.23
ssc-spc,2021-2022,732299.39,572851.91
