d_most_recent_category,total,percentage
3_information_technology,39539593.53,0.6865
2_professional_services,8799740.02,0.1528
8_security_and_protection,4461018.41,0.0775
6_industrial_products_and_services,2169130.21,0.0377
10_office_management,1574762.64,0.0273
9_human_capital,910871.73,0.0158
1_facilities_and_construction,137405.39,0.0024
